Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
APR22,Total,55-59 years,684.0,1147.0,418.0,225.0,171.0,157.0,66.0,167.0,3028.0
APR22,Total,60-64 years,458.0,705.0,294.0,138.0,103.0,108.0,37.0,99.0,1941.0
APR22,Total,65+ years,650.0,1140.0,325.0,251.0,125.0,207.0,49.0,121.0,2862.0
APR22,Total,All Ages,23172.0,31256.0,13490.0,6325.0,6062.0,2809.0,1855.0,3221.0,88005.0
MAR22,Female,0-4 years,1264.0,1120.0,731.0,278.0,274.0,49.0,70.0,118.0,3903.0
MAR22,Female,5-9 years,974.0,1161.0,653.0,220.0,262.0,51.0,85.0,115.0,3519.0
MAR22,Female,10-14 years,891.0,965.0,541.0,176.0,225.0,34.0,56.0,135.0,3022.0
MAR22,Female,15-17 years,1124.0,763.0,454.0,195.0,271.0,95.0,69.0,109.0,3076.0
MAR22,Female,18-19 years,1021.0,815.0,431.0,181.0,230.0,100.0,58.0,106.0,2936.0
MAR22,Female,20-24 years,2060.0,1989.0,990.0,452.0,539.0,245.0,138.0,227.0,6618.0
MAR22,Female,25-29 years,1298.0,2129.0,846.0,472.0,442.0,195.0,114.0,182.0,5663.0
MAR22,Female,30-34 years,1257.0,2431.0,821.0,516.0,466.0,168.0,136.0,229.0,6005.0
MAR22,Female,35-39 years,1316.0,2304.0,874.0,534.0,430.0,170.0,104.0,217.0,5935.0
MAR22,Female,40-44 years,1072.0,2018.0,716.0,464.0,336.0,149.0,97.0,175.0,5016.0
MAR22,Female,45-49 years,812.0,1554.0,502.0,349.0,247.0,113.0,52.0,148.0,3768.0
MAR22,Female,50-54 years,664.0,1130.0,402.0,272.0,152.0,88.0,38.0,98.0,2837.0
MAR22,Female,55-59 years,377.0,673.0,224.0,152.0,101.0,71.0,23.0,84.0,1701.0
MAR22,Female,60-64 years,263.0,401.0,158.0,101.0,66.0,45.0,17.0,46.0,1097.0
MAR22,Female,65+ years,379.0,654.0,168.0,201.0,57.0,91.0,21.0,42.0,1611.0
MAR22,Female,All Females,14772.0,20107.0,8511.0,4563.0,4098.0,1664.0,1078.0,2031.0,56707.0
MAR22,Male,0-4 years,1313.0,1177.0,779.0,297.0,335.0,55.0,83.0,145.0,4181.0
MAR22,Male,5-9 years,1040.0,1272.0,704.0,224.0,248.0,39.0,73.0,136.0,3729.0
MAR22,Male,10-14 years,950.0,1011.0,559.0,189.0,230.0,43.0,68.0,137.0,3184.0
MAR22,Male,15-17 years,704.0,605.0,352.0,121.0,158.0,57.0,44.0,78.0,2117.0
MAR22,Male,18-19 years,502.0,487.0,234.0,69.0,144.0,41.0,35.0,27.0,1537.0
MAR22,Male,20-24 years,960.0,1004.0,435.0,160.0,247.0,130.0,63.0,56.0,3050.0
MAR22,Male,25-29 years,485.0,857.0,268.0,103.0,175.0,90.0,55.0,40.0,2067.0
MAR22,Male,30-34 years,442.0,974.0,308.0,131.0,149.0,96.0,61.0,73.0,2224.0
MAR22,Male,35-39 years,521.0,1067.0,392.0,177.0,192.0,96.0,77.0,76.0,2587.0
MAR22,Male,40-44 years,628.0,1194.0,393.0,188.0,204.0,122.0,71.0,93.0,2880.0
MAR22,Male,45-49 years,591.0,1089.0,452.0,173.0,174.0,103.0,62.0,92.0,2730.0
MAR22,Male,50-54 years,507.0,857.0,317.0,172.0,129.0,107.0,63.0,104.0,2254.0
MAR22,Male,55-59 years,321.0,570.0,219.0,105.0,85.0,92.0,42.0,90.0,1519.0
MAR22,Male,60-64 years,212.0,335.0,155.0,76.0,54.0,58.0,18.0,61.0,969.0
MAR22,Male,65+ years,281.0,510.0,176.0,159.0,68.0,117.0,24.0,73.0,1406.0
MAR22,Male,All Males,9457.0,13009.0,5743.0,2344.0,2592.0,1246.0,839.0,1281.0,36434.0
MAR22,Total,0-4 years,2577.0,2297.0,1510.0,575.0,609.0,104.0,153.0,263.0,8084.0
MAR22,Total,5-9 years,2014.0,2433.0,1357.0,444.0,510.0,90.0,158.0,251.0,7248.0
MAR22,Total,10-14 years,1841.0,1976.0,1100.0,365.0,455.0,77.0,124.0,272.0,6206.0
MAR22,Total,15-17 years,1828.0,1368.0,806.0,316.0,429.0,152.0,113.0,187.0,5193.0
MAR22,Total,18-19 years,1523.0,1302.0,665.0,250.0,374.0,141.0,93.0,133.0,4473.0
MAR22,Total,20-24 years,3020.0,2993.0,1425.0,612.0,786.0,375.0,201.0,283.0,9668.0
MAR22,Total,25-29 years,1783.0,2986.0,1114.0,575.0,617.0,285.0,169.0,222.0,7730.0
MAR22,Total,30-34 years,1699.0,3405.0,1129.0,647.0,615.0,264.0,197.0,302.0,8229.0
MAR22,Total,35-39 years,1837.0,3371.0,1266.0,711.0,622.0,266.0,181.0,293.0,8522.0
MAR22,Total,40-44 years,1700.0,3212.0,1109.0,652.0,540.0,271.0,168.0,268.0,7896.0
MAR22,Total,45-49 years,1403.0,2643.0,954.0,522.0,421.0,216.0,114.0,240.0,6498.0
MAR22,Total,50-54 years,1171.0,1987.0,719.0,444.0,281.0,195.0,101.0,202.0,5091.0
MAR22,Total,55-59 years,698.0,1243.0,443.0,257.0,186.0,163.0,65.0,174.0,3220.0
MAR22,Total,60-64 years,475.0,736.0,313.0,177.0,120.0,103.0,35.0,107.0,2066.0
MAR22,Total,65+ years,660.0,1164.0,344.0,360.0,125.0,208.0,45.0,115.0,3017.0
MAR22,Total,All Ages,24229.0,33116.0,14254.0,6907.0,6690.0,2910.0,1917.0,3312.0,93141.0
FEB22,Female,0-4 years,1190.0,1090.0,697.0,291.0,251.0,53.0,62.0,98.0,3730.0
FEB22,Female,5-9 years,909.0,1127.0,594.0,219.0,203.0,49.0,82.0,105.0,3287.0
FEB22,Female,10-14 years,869.0,919.0,531.0,172.0,194.0,42.0,55.0,131.0,2913.0
FEB22,Female,15-17 years,1092.0,756.0,449.0,182.0,273.0,93.0,75.0,81.0,2994.0
FEB22,Female,18-19 years,1013.0,802.0,414.0,190.0,224.0,103.0,58.0,95.0,2888.0
FEB22,Female,20-24 years,1971.0,2013.0,971.0,456.0,517.0,231.0,133.0,199.0,6476.0
FEB22,Female,25-29 years,1285.0,2134.0,817.0,421.0,424.0,181.0,115.0,150.0,5508.0
FEB22,Female,30-34 years,1262.0,2398.0,812.0,478.0,438.0,162.0,133.0,194.0,5854.0
FEB22,Female,35-39 years,1311.0,2344.0,824.0,532.0,424.0,156.0,109.0,195.0,5879.0
FEB22,Female,40-44 years,1070.0,1932.0,670.0,447.0,310.0,133.0,92.0,155.0,4798.0
FEB22,Female,45-49 years,791.0,1522.0,485.0,329.0,238.0,106.0,53.0,152.0,3674.0
FEB22,Female,50-54 years,623.0,1099.0,380.0,232.0,154.0,91.0,32.0,85.0,2688.0
FEB22,Female,55-59 years,384.0,641.0,213.0,149.0,96.0,57.0,23.0,79.0,1640.0
FEB22,Female,60-64 years,252.0,412.0,148.0,99.0,60.0,43.0,19.0,40.0,1073.0
FEB22,Female,65+ years,358.0,631.0,163.0,117.0,53.0,82.0,18.0,38.0,1459.0
FEB22,Female,All Females,14380.0,19820.0,8168.0,4314.0,3859.0,1582.0,1059.0,1797.0,54861.0
FEB22,Male,0-4 years,1286.0,1191.0,746.0,298.0,298.0,60.0,76.0,123.0,4076.0
FEB22,Male,5-9 years,994.0,1232.0,701.0,238.0,208.0,43.0,76.0,112.0,3603.0
FEB22,Male,10-14 years,873.0,1000.0,550.0,185.0,187.0,46.0,66.0,119.0,3022.0
FEB22,Male,15-17 years,639.0,567.0,334.0,111.0,132.0,45.0,44.0,68.0,1937.0
FEB22,Male,18-19 years,512.0,471.0,236.0,65.0,146.0,44.0,37.0,28.0,1534.0
FEB22,Male,20-24 years,938.0,990.0,430.0,163.0,219.0,122.0,65.0,54.0,2976.0
FEB22,Male,25-29 years,501.0,839.0,255.0,110.0,176.0,92.0,55.0,33.0,2054.0
FEB22,Male,30-34 years,431.0,951.0,286.0,118.0,175.0,85.0,57.0,68.0,2161.0
FEB22,Male,35-39 years,537.0,1026.0,360.0,168.0,195.0,91.0,70.0,71.0,2510.0
FEB22,Male,40-44 years,609.0,1159.0,372.0,155.0,198.0,116.0,61.0,89.0,2754.0
FEB22,Male,45-49 years,563.0,1031.0,402.0,179.0,198.0,106.0,59.0,83.0,2618.0
FEB22,Male,50-54 years,504.0,834.0,309.0,174.0,139.0,105.0,64.0,103.0,2225.0
FEB22,Male,55-59 years,310.0,561.0,204.0,102.0,99.0,85.0,40.0,92.0,1489.0
FEB22,Male,60-64 years,187.0,311.0,141.0,52.0,60.0,59.0,17.0,55.0,881.0
FEB22,Male,65+ years,256.0,493.0,157.0,98.0,59.0,108.0,30.0,66.0,1265.0
FEB22,Male,All Males,9140.0,12656.0,5483.0,2216.0,2489.0,1207.0,817.0,1164.0,35105.0
FEB22,Total,0-4 years,2476.0,2281.0,1443.0,589.0,549.0,113.0,138.0,221.0,7806.0
FEB22,Total,5-9 years,1903.0,2359.0,1295.0,457.0,411.0,92.0,158.0,217.0,6890.0
FEB22,Total,10-14 years,1742.0,1919.0,1081.0,357.0,381.0,88.0,121.0,250.0,5935.0
FEB22,Total,15-17 years,1731.0,1323.0,783.0,293.0,405.0,138.0,119.0,149.0,4931.0
FEB22,Total,18-19 years,1525.0,1273.0,650.0,255.0,370.0,147.0,95.0,123.0,4422.0
FEB22,Total,20-24 years,2909.0,3003.0,1401.0,619.0,736.0,353.0,198.0,253.0,9452.0
FEB22,Total,25-29 years,1786.0,2973.0,1072.0,531.0,600.0,273.0,170.0,183.0,7562.0
FEB22,Total,30-34 years,1693.0,3349.0,1098.0,596.0,613.0,247.0,190.0,262.0,8015.0
FEB22,Total,35-39 years,1848.0,3370.0,1184.0,700.0,619.0,247.0,179.0,266.0,8389.0
FEB22,Total,40-44 years,1679.0,3091.0,1042.0,602.0,508.0,249.0,153.0,244.0,7552.0
FEB22,Total,45-49 years,1354.0,2553.0,887.0,508.0,436.0,212.0,112.0,235.0,6292.0
FEB22,Total,50-54 years,1127.0,1933.0,689.0,406.0,293.0,196.0,96.0,188.0,4913.0
FEB22,Total,55-59 years,694.0,1202.0,417.0,251.0,195.0,142.0,63.0,171.0,3129.0
FEB22,Total,60-64 years,439.0,723.0,289.0,151.0,120.0,102.0,36.0,95.0,1954.0
FEB22,Total,65+ years,614.0,1124.0,320.0,215.0,112.0,190.0,48.0,104.0,2724.0
FEB22,Total,All Ages,23520.0,32476.0,13651.0,6530.0,6348.0,2789.0,1876.0,2961.0,89966.0
JAN22,Female,0-4 years,1146.0,1081.0,678.0,318.0,255.0,49.0,65.0,101.0,3690.0
JAN22,Female,5-9 years,913.0,1067.0,568.0,261.0,198.0,45.0,82.0,110.0,3241.0
JAN22,Female,10-14 years,887.0,864.0,535.0,169.0,175.0,33.0,55.0,129.0,2846.0
JAN22,Female,15-17 years,1049.0,692.0,428.0,182.0,265.0,90.0,69.0,100.0,2871.0
JAN22,Female,18-19 years,963.0,800.0,394.0,197.0,221.0,114.0,64.0,99.0,2844.0
JAN22,Female,20-24 years,1914.0,1952.0,951.0,451.0,522.0,216.0,134.0,199.0,6325.0
JAN22,Female,25-29 years,1278.0,2080.0,793.0,426.0,399.0,166.0,111.0,168.0,5407.0
JAN22,Female,30-34 years,1232.0,2353.0,791.0,521.0,451.0,147.0,127.0,186.0,5789.0
JAN22,Female,35-39 years,1272.0,2290.0,815.0,537.0,412.0,137.0,114.0,194.0,5752.0
JAN22,Female,40-44 years,1023.0,1922.0,661.0,445.0,301.0,119.0,97.0,160.0,4718.0
JAN22,Female,45-49 years,803.0,1426.0,474.0,330.0,219.0,103.0,55.0,135.0,3541.0
JAN22,Female,50-54 years,604.0,1069.0,344.0,235.0,144.0,93.0,31.0,84.0,2598.0
JAN22,Female,55-59 years,376.0,617.0,212.0,151.0,84.0,55.0,26.0,69.0,1586.0
JAN22,Female,60-64 years,239.0,392.0,151.0,85.0,60.0,44.0,23.0,47.0,1040.0
JAN22,Female,65+ years,344.0,589.0,158.0,108.0,53.0,81.0,18.0,42.0,1393.0
JAN22,Female,All Females,14043.0,19194.0,7953.0,4416.0,3759.0,1492.0,1071.0,1823.0,53641.0
JAN22,Male,0-4 years,1214.0,1162.0,744.0,308.0,296.0,59.0,73.0,146.0,3998.0
JAN22,Male,5-9 years,974.0,1143.0,714.0,253.0,196.0,46.0,75.0,128.0,3527.0
JAN22,Male,10-14 years,821.0,901.0,519.0,207.0,185.0,43.0,68.0,127.0,2868.0
JAN22,Male,15-17 years,628.0,532.0,300.0,93.0,132.0,46.0,46.0,69.0,1842.0
JAN22,Male,18-19 years,493.0,464.0,229.0,65.0,146.0,52.0,36.0,30.0,1513.0
JAN22,Male,20-24 years,919.0,1028.0,398.0,166.0,235.0,120.0,58.0,49.0,2969.0
JAN22,Male,25-29 years,495.0,864.0,250.0,105.0,162.0,104.0,57.0,32.0,2068.0
JAN22,Male,30-34 years,451.0,962.0,300.0,123.0,171.0,79.0,61.0,58.0,2198.0
JAN22,Male,35-39 years,526.0,1013.0,359.0,154.0,202.0,92.0,67.0,62.0,2467.0
JAN22,Male,40-44 years,591.0,1148.0,383.0,162.0,200.0,114.0,63.0,81.0,2737.0
JAN22,Male,45-49 years,543.0,1035.0,396.0,170.0,195.0,108.0,58.0,64.0,2561.0
JAN22,Male,50-54 years,498.0,850.0,281.0,161.0,141.0,102.0,61.0,102.0,2191.0
JAN22,Male,55-59 years,313.0,544.0,198.0,95.0,96.0,79.0,39.0,89.0,1449.0
JAN22,Male,60-64 years,191.0,299.0,144.0,57.0,61.0,57.0,16.0,52.0,875.0
JAN22,Male,65+ years,223.0,471.0,161.0,100.0,59.0,104.0,33.0,68.0,1217.0
JAN22,Male,All Males,8880.0,12416.0,5376.0,2219.0,2477.0,1205.0,811.0,1157.0,34480.0
JAN22,Total,0-4 years,2360.0,2243.0,1422.0,626.0,551.0,108.0,138.0,247.0,7688.0
JAN22,Total,5-9 years,1887.0,2210.0,1282.0,514.0,394.0,91.0,157.0,238.0,6768.0
JAN22,Total,10-14 years,1708.0,1765.0,1054.0,376.0,360.0,76.0,123.0,256.0,5714.0
JAN22,Total,15-17 years,1677.0,1224.0,728.0,275.0,397.0,136.0,115.0,169.0,4713.0
JAN22,Total,18-19 years,1456.0,1264.0,623.0,262.0,367.0,166.0,100.0,129.0,4357.0
JAN22,Total,20-24 years,2833.0,2980.0,1349.0,617.0,757.0,336.0,192.0,248.0,9294.0
JAN22,Total,25-29 years,1773.0,2944.0,1043.0,531.0,561.0,270.0,168.0,200.0,7475.0
JAN22,Total,30-34 years,1683.0,3315.0,1091.0,644.0,622.0,226.0,188.0,244.0,7987.0
JAN22,Total,35-39 years,1798.0,3303.0,1174.0,691.0,614.0,229.0,181.0,256.0,8219.0
JAN22,Total,40-44 years,1614.0,3070.0,1044.0,607.0,501.0,233.0,160.0,241.0,7455.0
JAN22,Total,45-49 years,1346.0,2461.0,870.0,500.0,414.0,211.0,113.0,199.0,6102.0
JAN22,Total,50-54 years,1102.0,1919.0,625.0,396.0,285.0,195.0,92.0,186.0,4789.0
JAN22,Total,55-59 years,689.0,1161.0,410.0,246.0,180.0,134.0,65.0,158.0,3035.0
JAN22,Total,60-64 years,430.0,691.0,295.0,142.0,121.0,101.0,39.0,99.0,1915.0
JAN22,Total,65+ years,567.0,1060.0,319.0,208.0,112.0,185.0,51.0,110.0,2610.0
JAN22,Total,All Ages,22923.0,31610.0,13329.0,6635.0,6236.0,2697.0,1882.0,2980.0,88121.0
DEC21,Female,0-4 years,1143.0,1096.0,649.0,331.0,250.0,51.0,69.0,121.0,3704.0
DEC21,Female,5-9 years,942.0,1038.0,576.0,248.0,200.0,40.0,86.0,142.0,3269.0
DEC21,Female,10-14 years,919.0,840.0,534.0,220.0,175.0,33.0,59.0,168.0,2944.0
DEC21,Female,15-17 years,1055.0,736.0,449.0,185.0,262.0,86.0,70.0,111.0,2951.0
DEC21,Female,18-19 years,981.0,789.0,379.0,208.0,234.0,114.0,68.0,107.0,2872.0
DEC21,Female,20-24 years,1926.0,2059.0,944.0,455.0,533.0,206.0,134.0,190.0,6432.0
DEC21,Female,25-29 years,1282.0,2122.0,776.0,420.0,403.0,169.0,111.0,177.0,5449.0
DEC21,Female,30-34 years,1242.0,2400.0,813.0,503.0,434.0,139.0,123.0,197.0,5825.0
DEC21,Female,35-39 years,1271.0,2377.0,804.0,531.0,397.0,145.0,112.0,226.0,5847.0
DEC21,Female,40-44 years,1023.0,1952.0,643.0,432.0,302.0,115.0,98.0,177.0,4730.0
DEC21,Female,45-49 years,828.0,1488.0,493.0,325.0,228.0,105.0,57.0,148.0,3666.0
DEC21,Female,50-54 years,606.0,1071.0,316.0,247.0,164.0,83.0,32.0,97.0,2608.0
DEC21,Female,55-59 years,388.0,615.0,213.0,158.0,93.0,59.0,25.0,83.0,1630.0
DEC21,Female,60-64 years,242.0,426.0,134.0,80.0,69.0,41.0,24.0,48.0,1064.0
DEC21,Female,65+ years,321.0,625.0,155.0,115.0,47.0,75.0,14.0,47.0,1399.0
DEC21,Female,All Females,14169.0,19634.0,7878.0,4458.0,3791.0,1461.0,1082.0,2039.0,54390.0
DEC21,Male,0-4 years,1213.0,1152.0,743.0,310.0,304.0,60.0,78.0,143.0,3996.0
DEC21,Male,5-9 years,974.0,1133.0,719.0,247.0,199.0,46.0,80.0,167.0,3563.0
DEC21,Male,10-14 years,843.0,929.0,533.0,235.0,185.0,44.0,66.0,166.0,2998.0
DEC21,Male,15-17 years,648.0,524.0,310.0,117.0,140.0,43.0,45.0,77.0,1902.0
DEC21,Male,18-19 years,508.0,453.0,217.0,63.0,129.0,49.0,34.0,36.0,1487.0
DEC21,Male,20-24 years,924.0,1014.0,419.0,161.0,226.0,122.0,65.0,55.0,2983.0
DEC21,Male,25-29 years,491.0,899.0,281.0,106.0,194.0,101.0,53.0,38.0,2158.0
DEC21,Male,30-34 years,459.0,1006.0,308.0,124.0,175.0,80.0,56.0,70.0,2275.0
DEC21,Male,35-39 years,526.0,1078.0,372.0,155.0,200.0,101.0,66.0,68.0,2560.0
DEC21,Male,40-44 years,599.0,1151.0,381.0,159.0,201.0,128.0,67.0,85.0,2769.0
DEC21,Male,45-49 years,544.0,1051.0,406.0,171.0,188.0,109.0,57.0,68.0,2587.0
DEC21,Male,50-54 years,508.0,858.0,305.0,169.0,139.0,110.0,59.0,97.0,2240.0
DEC21,Male,55-59 years,324.0,576.0,195.0,91.0,100.0,82.0,34.0,94.0,1492.0
DEC21,Male,60-64 years,193.0,308.0,132.0,72.0,63.0,57.0,17.0,54.0,892.0
DEC21,Male,65+ years,222.0,517.0,169.0,112.0,67.0,103.0,29.0,72.0,1291.0
DEC21,Male,All Males,8976.0,12649.0,5490.0,2292.0,2510.0,1235.0,806.0,1290.0,35193.0
DEC21,Total,0-4 years,2356.0,2248.0,1392.0,641.0,554.0,111.0,147.0,264.0,7700.0
DEC21,Total,5-9 years,1916.0,2171.0,1295.0,495.0,399.0,86.0,166.0,309.0,6832.0
DEC21,Total,10-14 years,1762.0,1769.0,1067.0,455.0,360.0,77.0,125.0,334.0,5942.0
DEC21,Total,15-17 years,1703.0,1260.0,759.0,302.0,402.0,129.0,115.0,188.0,4853.0
DEC21,Total,18-19 years,1489.0,1242.0,596.0,271.0,363.0,163.0,102.0,143.0,4359.0
DEC21,Total,20-24 years,2850.0,3073.0,1363.0,616.0,759.0,328.0,199.0,245.0,9415.0
DEC21,Total,25-29 years,1773.0,3021.0,1057.0,526.0,597.0,270.0,164.0,215.0,7607.0
DEC21,Total,30-34 years,1701.0,3406.0,1121.0,627.0,609.0,219.0,179.0,267.0,8100.0
DEC21,Total,35-39 years,1797.0,3455.0,1176.0,686.0,597.0,246.0,178.0,294.0,8407.0
DEC21,Total,40-44 years,1622.0,3103.0,1024.0,591.0,503.0,243.0,165.0,262.0,7499.0
DEC21,Total,45-49 years,1372.0,2539.0,899.0,496.0,416.0,214.0,114.0,216.0,6253.0
DEC21,Total,50-54 years,1114.0,1929.0,621.0,416.0,303.0,193.0,91.0,194.0,4848.0
DEC21,Total,55-59 years,712.0,1191.0,408.0,249.0,193.0,141.0,59.0,177.0,3122.0
DEC21,Total,60-64 years,435.0,734.0,266.0,152.0,132.0,98.0,41.0,102.0,1956.0
DEC21,Total,65+ years,543.0,1142.0,324.0,227.0,114.0,178.0,43.0,119.0,2690.0
DEC21,Total,All Ages,23145.0,32283.0,13368.0,6750.0,6301.0,2696.0,1888.0,3329.0,89583.0
NOV21,Female,0-4 years,1210.0,1125.0,694.0,298.0,272.0,59.0,74.0,132.0,3863.0
NOV21,Female,5-9 years,962.0,1059.0,613.0,237.0,234.0,37.0,84.0,152.0,3375.0
NOV21,Female,10-14 years,946.0,864.0,550.0,213.0,194.0,36.0,56.0,179.0,3036.0
NOV21,Female,15-17 years,1131.0,740.0,486.0,201.0,297.0,89.0,72.0,107.0,3118.0
NOV21,Female,18-19 years,1050.0,818.0,393.0,212.0,244.0,114.0,72.0,113.0,3008.0
NOV21,Female,20-24 years,2034.0,2088.0,983.0,444.0,561.0,221.0,136.0,210.0,6664.0
NOV21,Female,25-29 years,1340.0,2281.0,840.0,459.0,452.0,158.0,128.0,229.0,5878.0
NOV21,Female,30-34 years,1350.0,2499.0,874.0,549.0,477.0,148.0,137.0,212.0,6228.0
NOV21,Female,35-39 years,1335.0,2416.0,845.0,556.0,424.0,145.0,113.0,259.0,6076.0
NOV21,Female,40-44 years,1063.0,2022.0,668.0,462.0,328.0,109.0,104.0,172.0,4914.0
NOV21,Female,45-49 years,839.0,1529.0,508.0,348.0,227.0,99.0,61.0,148.0,3752.0
NOV21,Female,50-54 years,617.0,1091.0,349.0,257.0,168.0,84.0,31.0,99.0,2689.0
NOV21,Female,55-59 years,401.0,652.0,233.0,142.0,99.0,61.0,24.0,79.0,1688.0
NOV21,Female,60-64 years,243.0,428.0,135.0,95.0,68.0,39.0,21.0,47.0,1075.0
NOV21,Female,65+ years,336.0,649.0,152.0,139.0,59.0,68.0,13.0,48.0,1464.0
NOV21,Female,All Females,14857.0,20261.0,8323.0,4612.0,4104.0,1467.0,1126.0,2186.0,56828.0
NOV21,Male,0-4 years,1276.0,1167.0,828.0,300.0,324.0,63.0,80.0,153.0,4189.0
NOV21,Male,5-9 years,1011.0,1130.0,731.0,247.0,243.0,49.0,80.0,167.0,3655.0
NOV21,Male,10-14 years,908.0,908.0,548.0,251.0,196.0,54.0,60.0,167.0,3091.0
NOV21,Male,15-17 years,679.0,534.0,333.0,129.0,146.0,47.0,53.0,74.0,1993.0
NOV21,Male,18-19 years,523.0,482.0,232.0,66.0,134.0,48.0,41.0,42.0,1567.0
NOV21,Male,20-24 years,983.0,1049.0,448.0,181.0,229.0,131.0,67.0,54.0,3138.0
NOV21,Male,25-29 years,506.0,924.0,298.0,116.0,194.0,104.0,56.0,46.0,2240.0
NOV21,Male,30-34 years,479.0,1064.0,333.0,136.0,168.0,89.0,57.0,75.0,2394.0
NOV21,Male,35-39 years,552.0,1196.0,406.0,182.0,213.0,95.0,71.0,77.0,2783.0
NOV21,Male,40-44 years,617.0,1250.0,406.0,192.0,214.0,129.0,73.0,88.0,2964.0
NOV21,Male,45-49 years,579.0,1126.0,396.0,195.0,201.0,110.0,62.0,74.0,2739.0
NOV21,Male,50-54 years,524.0,894.0,335.0,180.0,139.0,99.0,67.0,107.0,2341.0
NOV21,Male,55-59 years,321.0,564.0,204.0,110.0,101.0,85.0,34.0,93.0,1508.0
NOV21,Male,60-64 years,200.0,312.0,133.0,64.0,61.0,53.0,18.0,55.0,893.0
NOV21,Male,65+ years,223.0,519.0,179.0,114.0,69.0,96.0,31.0,69.0,1300.0
NOV21,Male,All Males,9381.0,13119.0,5810.0,2463.0,2632.0,1252.0,850.0,1341.0,36795.0
NOV21,Total,0-4 years,2486.0,2292.0,1522.0,598.0,596.0,122.0,154.0,285.0,8052.0
NOV21,Total,5-9 years,1973.0,2189.0,1344.0,484.0,477.0,86.0,164.0,319.0,7030.0
NOV21,Total,10-14 years,1854.0,1772.0,1098.0,464.0,390.0,90.0,116.0,346.0,6127.0
NOV21,Total,15-17 years,1810.0,1274.0,819.0,330.0,443.0,136.0,125.0,181.0,5111.0
NOV21,Total,18-19 years,1573.0,1300.0,625.0,278.0,378.0,162.0,113.0,155.0,4575.0
NOV21,Total,20-24 years,3017.0,3137.0,1431.0,625.0,790.0,352.0,203.0,264.0,9802.0
NOV21,Total,25-29 years,1846.0,3205.0,1138.0,575.0,646.0,262.0,184.0,275.0,8118.0
NOV21,Total,30-34 years,1829.0,3563.0,1207.0,685.0,645.0,237.0,194.0,287.0,8622.0
NOV21,Total,35-39 years,1887.0,3612.0,1251.0,738.0,637.0,240.0,184.0,336.0,8859.0
NOV21,Total,40-44 years,1680.0,3272.0,1074.0,654.0,542.0,238.0,177.0,260.0,7878.0
NOV21,Total,45-49 years,1418.0,2655.0,904.0,543.0,428.0,209.0,123.0,222.0,6491.0
NOV21,Total,50-54 years,1141.0,1985.0,684.0,437.0,307.0,183.0,98.0,206.0,5030.0
NOV21,Total,55-59 years,722.0,1216.0,437.0,252.0,200.0,146.0,58.0,172.0,3196.0
NOV21,Total,60-64 years,443.0,740.0,268.0,159.0,129.0,92.0,39.0,102.0,1968.0
NOV21,Total,65+ years,559.0,1168.0,331.0,253.0,128.0,164.0,44.0,117.0,2764.0
NOV21,Total,All Ages,24238.0,33380.0,14133.0,7075.0,6736.0,2719.0,1976.0,3527.0,93623.0
OCT21,Female,0-4 years,1187.0,1175.0,710.0,313.0,263.0,58.0,80.0,132.0,3914.0
OCT21,Female,5-9 years,955.0,1107.0,593.0,261.0,243.0,36.0,83.0,163.0,3438.0
OCT21,Female,10-14 years,936.0,872.0,552.0,227.0,212.0,39.0,57.0,178.0,3070.0
OCT21,Female,15-17 years,1054.0,750.0,473.0,227.0,282.0,90.0,72.0,106.0,3050.0
OCT21,Female,18-19 years,1089.0,843.0,406.0,212.0,247.0,120.0,76.0,115.0,3100.0
OCT21,Female,20-24 years,1986.0,2153.0,966.0,460.0,542.0,214.0,141.0,221.0,6669.0
OCT21,Female,25-29 years,1308.0,2231.0,795.0,458.0,438.0,167.0,120.0,208.0,5710.0
OCT21,Female,30-34 years,1273.0,2502.0,847.0,548.0,463.0,160.0,131.0,224.0,6133.0
OCT21,Female,35-39 years,1247.0,2376.0,806.0,533.0,410.0,138.0,117.0,280.0,5890.0
OCT21,Female,40-44 years,1032.0,2057.0,651.0,470.0,309.0,114.0,101.0,177.0,4900.0
OCT21,Female,45-49 years,806.0,1550.0,477.0,325.0,236.0,91.0,61.0,163.0,3703.0
OCT21,Female,50-54 years,589.0,1122.0,343.0,259.0,147.0,86.0,28.0,114.0,2685.0
OCT21,Female,55-59 years,393.0,677.0,231.0,148.0,89.0,61.0,28.0,84.0,1708.0
OCT21,Female,60-64 years,268.0,439.0,126.0,96.0,66.0,38.0,15.0,52.0,1100.0
OCT21,Female,65+ years,321.0,603.0,154.0,132.0,57.0,70.0,16.0,55.0,1408.0
OCT21,Female,All Females,14444.0,20457.0,8130.0,4669.0,4004.0,1482.0,1126.0,2272.0,56478.0
OCT21,Male,0-4 years,1236.0,1183.0,814.0,308.0,310.0,63.0,80.0,146.0,4137.0
OCT21,Male,5-9 years,1013.0,1116.0,708.0,263.0,241.0,51.0,86.0,157.0,3634.0
OCT21,Male,10-14 years,888.0,899.0,546.0,278.0,222.0,53.0,59.0,174.0,3117.0
OCT21,Male,15-17 years,652.0,541.0,334.0,129.0,141.0,48.0,47.0,77.0,1968.0
OCT21,Male,18-19 years,527.0,488.0,235.0,76.0,129.0,48.0,44.0,34.0,1579.0
