MONTH,AGE GROUP,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Sep20,60 to 64,2020-09-30,438.0,773.0,241.0,147.0,98.0,55.0,30.0,93.0,1873.0
Sep20,65+,2020-09-30,550.0,1061.0,247.0,188.0,114.0,92.0,30.0,85.0,2367.0
Sep21,0 to 4,2021-09-30,2405.0,2328.0,1483.0,603.0,532.0,112.0,160.0,295.0,7912.0
Sep21,10 to 14,2021-09-30,1799.0,1716.0,1022.0,497.0,387.0,89.0,112.0,351.0,5971.0
Sep21,15 to 19,2021-09-30,3315.0,2620.0,1466.0,635.0,761.0,314.0,244.0,369.0,9699.0
Sep21,20 to 24,2021-09-30,3002.0,3171.0,1401.0,633.0,764.0,328.0,187.0,278.0,9741.0
Sep21,25 to 29,2021-09-30,1800.0,3226.0,1091.0,583.0,605.0,278.0,167.0,290.0,8027.0
Sep21,30 to 34,2021-09-30,1748.0,3591.0,1171.0,691.0,615.0,235.0,177.0,321.0,8526.0
Sep21,35 to 39,2021-09-30,1845.0,3658.0,1198.0,725.0,614.0,252.0,173.0,334.0,8774.0
Sep21,40 to 44,2021-09-30,1706.0,3376.0,1032.0,632.0,507.0,237.0,171.0,254.0,7905.0
Sep21,45 to 49,2021-09-30,1476.0,2744.0,875.0,472.0,412.0,208.0,124.0,213.0,6513.0
Sep21,5 to 9,2021-09-30,1941.0,2150.0,1261.0,480.0,425.0,74.0,167.0,325.0,6821.0
Sep21,50 to 54,2021-09-30,1099.0,2024.0,670.0,414.0,304.0,176.0,89.0,198.0,4968.0
Sep21,55 to 59,2021-09-30,727.0,1226.0,428.0,264.0,192.0,130.0,58.0,160.0,3181.0
Sep21,60 to 64,2021-09-30,463.0,758.0,280.0,173.0,122.0,93.0,38.0,106.0,2032.0
Sep21,65+,2021-09-30,569.0,1127.0,316.0,222.0,117.0,168.0,43.0,147.0,2708.0
Sep22,0 to 4,2022-09-30,2364.0,2308.0,1552.0,600.0,650.0,123.0,153.0,247.0,7994.0
Sep22,10 to 14,2022-09-30,1692.0,1825.0,1132.0,424.0,450.0,66.0,125.0,182.0,5892.0
Sep22,15 to 19,2022-09-30,3106.0,2567.0,1457.0,591.0,804.0,300.0,228.0,248.0,9279.0
Sep22,20 to 24,2022-09-30,2845.0,2902.0,1448.0,615.0,754.0,350.0,224.0,274.0,9386.0
Sep22,25 to 29,2022-09-30,1739.0,2859.0,1087.0,566.0,632.0,265.0,150.0,235.0,7516.0
Sep22,30 to 34,2022-09-30,1706.0,3345.0,1198.0,667.0,705.0,244.0,198.0,324.0,8361.0
Sep22,35 to 39,2022-09-30,1793.0,3326.0,1187.0,659.0,670.0,253.0,190.0,312.0,8368.0
Sep22,40 to 44,2022-09-30,1686.0,3122.0,1076.0,589.0,560.0,253.0,183.0,323.0,7771.0
Sep22,45 to 49,2022-09-30,1392.0,2552.0,937.0,469.0,459.0,181.0,122.0,252.0,6349.0
Sep22,5 to 9,2022-09-30,1730.0,2197.0,1388.0,528.0,536.0,96.0,154.0,212.0,6836.0
Sep22,50 to 54,2022-09-30,1153.0,1931.0,750.0,416.0,362.0,205.0,117.0,212.0,5130.0
Sep22,55 to 59,2022-09-30,695.0,1230.0,470.0,266.0,207.0,154.0,70.0,175.0,3261.0
Sep22,60 to 64,2022-09-30,508.0,846.0,299.0,154.0,159.0,121.0,36.0,95.0,2215.0
Sep22,65+,2022-09-30,711.0,1185.0,399.0,237.0,138.0,210.0,66.0,130.0,3071.0
